"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. . "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. isosorbide dinitrate. this classification denotes a vasodilating agent with the molecular formula c6h8n2o8, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier ia7306519n, chemically known as 1,4:3,6-dianhydrosorbitol 2, 5-dinitrate but generally known as isosorbide dinitrate, which bears us nih compound identifier 3780. european medicines agency schedules isosorbide dinitrate in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08335mig. the term isosorbide dinitrate is an international non-proprietary name or inn (see who inn reference publication, volume 19 1975, list 5). world health organization schedules isosorbide dinitrate in its anatomical therapeutic chemical (atc) classification. most nations schedule isosorbide dinitrate under hs 29329985 and sitc 51569. as of q4 2014, isosorbide dinitrate remains the us fda preferred term for this commodity. isosorbide dinitrate bears us nlm identifiers umls id c0022252 and nci concept code c29134. smiles: o1c2c(occ2o[n](=o)o)c(o[n](=o)o)c1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. isosorbide mononitrate. this classification denotes a vasodilating agent with the molecular formula c6h9no6, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier lx1oh63030, chemically known as 1,4:3,6-dianhydro-d-glucitol 5-nitrate but generally known as isosorbide mononitrate, which bears us nih compound identifier 27661. european medicines agency schedules isosorbide mononitrate in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08336mig. the term isosorbide mononitrate is an international non-proprietary name or inn (see who inn reference publication, volume 39, no. 5, 1985, list 25). world health organization schedules isosorbide mononitrate in its anatomical therapeutic chemical (atc) classification. most nations schedule isosorbide mononitrate under hs 29329985 and sitc 51569. as of q4 2014, isosorbide mononitrate remains the us fda preferred term for this commodity. isosorbide mononitrate bears us nlm identifiers umls id c0064079 and nci concept code c47575. smiles: o1c2c(occ2o)c(o[n](=o)o)c1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. lemidosul. this classification denotes a loop diuretic, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 98c3qm4d0p. european medicines agency schedules lemidosul in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08427mig. lemidosul generally arises in the molecular formula c12h19no3s. the term lemidosul is an international non-proprietary name or inn (see who inn reference publication, volume 39, no. 5, 1985, list 25.) lemidosul is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule lemidosul under hs 29309085 and sitc 51549. as of q4 2014, lemidosul remains the us fda preferred term for this commodity. lemidosul bears us nlm identifiers umls id c2825392 and nci concept code c80957. smiles: s(=o)(=o)(c1cc(c(c)(c)c)cc(c1o)cn)c.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. prorenoate. this classification denotes a potassium-sparing diuretic, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier wet36j3301. european medicines agency schedules prorenoate in its extended eudravigilance medicinal product dictionary or xevmpd under index sub10129mig. prorenoate generally arises in the molecular formula c23h31o4.k. the term prorenoate is an international non-proprietary name or inn (see who inn reference publication, volume 29, no. 10 1975, list 15.) as of q4 2014, prorenoate remains the us fda preferred term for this commodity. prorenoate bears us nlm identifiers umls id cl412716 and nci concept code c84117. smiles: cc12ccc(=o)c=c1c3cc3c4c2ccc5(c4ccc5(ccc(=o)o)o)c.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. mefruside. this classification denotes a diuretic with the molecular formula c13h19cln2o5s2, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier x1ns9sns92, chemically known as 1,3-benzenedisulfonamide, 4-chloro-n(sup 1)-methyl-n(sup 1)-((tetrahydro-2-methyl-2-furanyl)methyl)- but generally known as mefruside, which bears us nih compound identifier 4047. european medicines agency schedules mefruside in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08710mig. world health organization schedules mefruside in its anatomical therapeutic chemical (atc) classification. mefruside is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule mefruside under hs 29350090 and sitc 51580. as of q4 2014, mefruside remains the us fda preferred term for this commodity. smiles: clc1c(s(=o)(=o)n)cc(s(=o)(=o)n(cc2(occc2)c)c)cc1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. mersalyl. this classification denotes a diuretic with the molecular formula c13h15hgno5.na.ho, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 5x1io031v8, chemically known as mercury, 3-(alpha-carboxy-o-anisamido)-2-methoxypropyl hydroxy-, monosodium salt but generally known as mersalyl, which bears us nih compound identifier 10293. european medicines agency schedules mersalyl in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08779mig. the term mersalyl is an international non-proprietary name. world health organization schedules mersalyl in its anatomical therapeutic chemical (atc) classification. mersalyl is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. as of q4 2014, mersalyl remains the us fda preferred term for this commodity. mersalyl bears us nlm identifiers umls id c0025446 and nci concept code c77560. smiles: [hg]([oh2])cc(oc)cnc(=o)c1c(occ(=o)o)cccc1.[na].. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. methazolamide. this classification denotes a diuretic and carbonic anhydrase inhibitor with the molecular formula c5h8n4o3s2, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier w733b0s9sd, chemically known as 5-acetylimino-4-methyl-delta(sup 2)-1,3,4-thiadiazoline-2-sulfonamide but generally known as methazolamide, which bears us nih compound identifier 4100. european medicines agency schedules methazolamide in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08843mig. the term methazolamide is an international non-proprietary name or inn (see who inn reference publication, volume 16, no. 3 1962, list 4). world health organization schedules methazolamide in its anatomical therapeutic chemical (atc) classification. methazolamide is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule methazolamide under hs 29350090 and sitc 51580. as of q4 2014, methazolamide remains the us fda preferred term for this commodity. methazolamide bears us nlm identifiers umls id c0025631 and nci concept code c61318. smiles: s(=o)(=o)(n)c1s/c(=n\\c(=o)c)n(n1)c.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. meticrane. this classification denotes a thiazide diuretic with the molecular formula c10h13no4s2, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier i7ekn1924q, chemically known as 3,4-dihydro-6-methyl-2h-1-benzothiopyran-7-sulfonamide 1,1-dioxide but generally known as meticrane, which bears us nih compound identifier 4165. european medicines agency schedules meticrane in its extended eudravigilance medicinal product dictionary or xevmpd under index sub08886mig. the term meticrane is an international non-proprietary name or inn (see who inn reference publication, volume 21 no. 12 1967, list 7). world health organization schedules meticrane in its anatomical therapeutic chemical (atc) classification. meticrane is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule meticrane under hs 29350090 and sitc 51580. as of q4 2014, meticrane remains the us fda preferred term for this commodity. meticrane bears us nlm identifiers umls id c0873165 and nci concept code c66125. smiles: cc1=c(c=c2c(=c1)cccs2(=o)=o)s(=o)(=o)n.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. triflocin. this classification denotes a diuretic with the molecular formula c13h9f3n2o2, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier s01b3a38sk, chemically known as 4-(alpha,alpha,alpha-trifluoro-m-toluidino)nicotinic acid but generally known as triflocin, which bears us nih compound identifier 25969. european medicines agency schedules triflocin in its extended eudravigilance medicinal product dictionary or xevmpd under index sub11284mig. the term triflocin is an international non-proprietary name or inn (see who inn reference publication, volume 14, no. 1, 2000, list 43). triflocin is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule triflocin under hs 29333999 and sitc 51574. as of q4 2014, triflocin remains the us fda preferred term for this commodity. triflocin bears us nlm identifiers umls id c0244851 and nci concept code c76648. smiles: fc(f)(f)c1cc(nc2c(cncc2)c(=o)o)ccc1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. quincarbate. this classification denotes a thiazide diuretic with the molecular formula c17h18clno6, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier u40q9ge876, chemically known as ethyl 10-chloro-3-(ethoxymethyl)-2,3,6,9-tetrahydro-9-oxo-p-dioxino(2,3-g)quinoline-8-carboxylate but generally known as quincarbate, which bears us nih compound identifier 323967. european medicines agency schedules quincarbate in its extended eudravigilance medicinal product dictionary or xevmpd under index sub10205mig. the term quincarbate is an international non-proprietary name. quincarbate is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule quincarbate under hs 29349990 and sitc 51579. as of q4 2014, quincarbate remains the us fda preferred term for this commodity. quincarbate bears us nlm identifiers umls id c2698927 and nci concept code c74410. smiles: clc1c2occ(oc2cc2[nh]cc(c(=o)c12)c(=o)occ)cocc.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. quinethazone. this classification denotes a thiazide diuretic with the molecular formula c10h12cln3o3s, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 455e0s048w, chemically known as 7-chloro-2-ethyl-6-sulfamoyl-1,2,3,4-tetrahydro-4-quinazolinone but generally known as quinethazone, which bears us nih compound identifier 6307. european medicines agency schedules quinethazone in its extended eudravigilance medicinal product dictionary or xevmpd under index sub10213mig. the term quinethazone is an international non-proprietary name or inn (see who inn reference publication, volume 19 1975, list 5). world health organization schedules quinethazone in its anatomical therapeutic chemical (atc) classification. quinethazone is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule quinethazone under hs 29350090 and sitc 51580. as of q4 2014, quinethazone remains the us fda preferred term for this commodity. quinethazone bears us nlm identifiers umls id c0164608 and nci concept code c66501. smiles: ccc1nc2=cc(=c(c=c2c(=o)n1)s(=o)(=o)n)cl.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. sitalidone. this classification denotes a diuretic, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 06h9kwb6ib. european medicines agency schedules sitalidone in its extended eudravigilance medicinal product dictionary or xevmpd under index sub10540mig. sitalidone generally arises in the molecular formula c23h29cln2o5s. the term sitalidone is an international non-proprietary name or inn (see who inn reference publication, volume 3, no. 3, 1989, list 29.) most nations schedule sitalidone under hs 29350090 and sitc 51580. as of q4 2014, sitalidone remains the us fda preferred term for this commodity. sitalidone bears us nlm identifiers umls id c2699304 and nci concept code c74251. smiles: clc1c(s(=o)(=o)nc2cc(c(c)c)c(o)c(c(c)c)c2)cc(c2(o)n(c(=o)cc2)c)cc1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. sodium acetate. this classification denotes an electrolyte replacement agent with the molecular formula c2h3o2.na.3h2o, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 4550k0sc9b, chemically known as mercury acetate, hg (oac)2, compd. with 1,4-dihydroanthracene (1:1) but generally known as sodium acetate, which bears us nih compound identifier 176. european medicines agency schedules sodium acetate in its extended eudravigilance medicinal product dictionary or xevmpd under index sub12576mig. world health organization schedules sodium acetate in its anatomical therapeutic chemical (atc) classification. most nations schedule sodium acetate under hs 29152900 and sitc 51371. as of q4 2014, sodium acetate remains the us fda preferred term for this commodity. sodium acetate bears us nlm identifiers umls id c0142785 and nci concept code c47720. smiles: oc(=o)c.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. sulosemide. this classification denotes a diuretic with the molecular formula c17h16n2o7s2, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier cy351d07gj, chemically known as benzenesulfonic acid, 2-(furfurylamino)-4-phenoxy-5-sulfanoyl- but generally known as sulosemide, which bears us nih compound identifier 213033. european medicines agency schedules sulosemide in its extended eudravigilance medicinal product dictionary or xevmpd under index sub10755mig. the term sulosemide is an international non-proprietary name or inn (see who inn reference publication, volume 37, no. 6, 1983, list 23). sulosemide is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule sulosemide under hs 29350090 and sitc 51580. as of q4 2014, sulosemide remains the us fda preferred term for this commodity. sulosemide bears us nlm identifiers umls id c2699723 and nci concept code c74250. smiles: s(=o)(=o)(n)c1c(oc2ccccc2)cc(ncc2occc2)c(s(=o)(=o)o)c1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. theobromide or theobromine or xantheose. this classification denotes a bronchodilator with the molecular formula c7h8n4o2, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier obd445wz5p, chemically known as 3,7-dimethylxanthine but generally known as theobromine, which bears us nih compound identifier 5429. european medicines agency schedules theobromine in its extended eudravigilance medicinal product dictionary or xevmpd under index sub15511mig. world health organization schedules theobromine in its anatomical therapeutic chemical (atc) classification. smiles: o=c1[nh]c(=o)n(c2ncn(c12)c)c. smiles: o=c1[nh]c(=o)n(c2ncn(c12)c)c.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. tizolemide. this classification denotes a diuretic, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier p60k8qk3aa. european medicines agency schedules tizolemide in its extended eudravigilance medicinal product dictionary or xevmpd under index sub11130mig. tizolemide generally arises in the molecular formula c11h14cln3o3s2. the term tizolemide is an international non-proprietary name or inn (see who inn reference publication, volume 30, no. 10 1976, list 16.) tizolemide is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule tizolemide under hs 29350090 and sitc 51580. as of q4 2014, tizolemide remains the us fda preferred term for this commodity. tizolemide bears us nlm identifiers umls id c0076749 and nci concept code c90838. smiles: cn=c1n(c(cs1)(c2=cc(=c(c=c2)cl)s(=o)(=o)n)o)c.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. xipamide. this classification denotes a diuretic with the molecular formula c15h15cln2o4s, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 4s9ey0nuec, chemically known as 4-chloro-5-sulfamoyl-2,6-salicyloxylidide but generally known as xipamide, which bears us nih compound identifier 26618. european medicines agency schedules xipamide in its extended eudravigilance medicinal product dictionary or xevmpd under index sub00116mig. the term xipamide is an international non-proprietary name or inn (see who inn reference publication, volume 24, no. 11 1970, list 10). world health organization schedules xipamide in its anatomical therapeutic chemical (atc) classification. xipamide is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule xipamide under hs 29350090 and sitc 51580. as of q4 2014, xipamide remains the us fda preferred term for this commodity. xipamide bears us nlm identifiers umls id c0043355 and nci concept code c87708. smiles: clc1c(s(=o)(=o)n)cc(c(=o)nc2c(cccc2c)c)c(o)c1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. zidapamide. this classification denotes a diuretic, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier f7ku1miy58. european medicines agency schedules zidapamide in its extended eudravigilance medicinal product dictionary or xevmpd under index sub00151mig. zidapamide generally arises in the molecular formula c16h16cln3o3s. the term zidapamide is an international non-proprietary name or inn (see who inn reference publication, volume 38, no. 6, 1984, list 24.) zidapamide is scheduled in the u.s. international trade commissions harmonized tariff system (hts) pharmaceutical appendix. most nations schedule zidapamide under hs 29350090 and sitc 51580. as of q4 2014, zidapamide remains the us fda preferred term for this commodity. zidapamide bears us nlm identifiers umls id c2826075 and nci concept code c82267. smiles: clc1c(s(=o)(=o)n)cc(c(=o)nn2c(c3c(c2)cccc3)c)cc1.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. amiloride hydrochloride. this classification denotes a potassium-sparing diuretic and intercalating agent with the molecular formula c6h8cln7o.clh.2h2o, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier fzj37245uc, chemically known as pyrazinecarboxamide, n-amidino-3,5-diamino-6-chloro-, monohydrochloride but more generally known as amiloride hydrochloride, which bears us nih compound identifier 16230. european medicines agency schedules amiloride hydrochloride in its extended eudravigilance medicinal product dictionary or xevmpd under index sub00445mig. most nations, for tariff and trade purposes, schedule amiloride hydrochloride under hs 29339990 and sitc 51577. as of q4 2014, amiloride hydrochloride remains us fdas preferred term for this commodity. amiloride hydrochloride bears us nlm identifiers umls id c0026054 and nci concept code c47390. smiles: c1(c(nc(c(n1)cl)n)n)c(=o)nc(=n)n.o.o.cl.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. amiloride hydrochloride anhydrous. this classification denotes the anhydrous form of a potassium-sparing diuretic and intercalating agent with the molecular formula c6h8cln7o.clh.2h2o, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier fzj37245uc, chemically known as pyrazinecarboxamide, n-amidino-3,5-diamino-6-chloro-, monohydrochloride but more generally known as amiloride hydrochloride, which bears us nih compound identifier 16230. european medicines agency schedules amiloride hydrochloride in its extended eudravigilance medicinal product dictionary or xevmpd under index sub00445mig. most nations, for tariff and trade purposes, schedule amiloride hydrochloride anhydrous under hs 29339990. as of q4 2014, amiloride hydrochloride anhydrous remains us fdas preferred term for this commodity. smiles: c1(c(nc(c(n1)cl)n)n)c(=o)nc(=n)n.cl.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. chlorothiazide sodium. this classification denotes a thiazide diuretic with the molecular formula c7h4cln3o4s2.h+.na, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier sn86fg7n2k, chemically known as 6-chloro-2h-1,2,4-benzothiadiazine-7-sulfonamide, 1,1-dioxide, monosodium salt but more generally known as chlorothiazide sodium, which bears us nih compound identifier 23490. european medicines agency schedules chlorothiazide sodium in its extended eudravigilance medicinal product dictionary or xevmpd under index sub21994. most nations, for tariff and trade purposes, schedule chlorothiazide sodium under hs 29350090 and sitc 51580. as of q4 2014, chlorothiazide sodium remains us fdas preferred term for this commodity. chlorothiazide sodium bears us nlm identifiers umls id c0304489 and nci concept code c65319. smiles: c1c2c(cc(c1cl)s(=o)(=o)n)s(=o)(=o)[n-]c=n2.[na+].. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. cicletanine hydrochloride. this classification denotes a diuretic with the molecular formula c14h12clno2.clh, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier t0sy6373oq, chemically known as furo(3,4-c)pyridin-7-ol, 3-(4-chlorophenyl)-1,3-dihydro-6-methyl-, hydrochloride but more generally known as cicletanine hydrochloride, which bears us nih compound identifier 54909. european medicines agency schedules cicletanine hydrochloride in its extended eudravigilance medicinal product dictionary or xevmpd under index sub01291mig. most nations, for tariff and trade purposes, schedule cicletanine hydrochloride under hs 29349990 and sitc 51579. as of q4 2014, cicletanine hydrochloride remains us fdas preferred term for this commodity. cicletanine hydrochloride bears us nlm identifiers umls id c1530416 and nci concept code c101534. smiles: cc1c(c2c(cn1)c(oc2)c3ccc(cc3)cl)o.cl.. "
"diuretics. this classification denotes agents or substances that promote excretion of urine by influencing human kidney function, commonly known as diuretics. the major diuretic types include osmotic (diuretics that increase urine volume by increasing osmotically-active urine solute); potassium sparing (diuretics that limit potassium secretion in urine); sodium chloride symporter inhibitors; and sodium potassium chloride symporter inhibitors. diuretics, that is, operate by stimulating he nervous system, by alleviating kidney congestion, by increasing blood pressure, or by increasing or improving liquid transport.. furosemide sodium. this classification denotes a loop diuretic with the molecular formula c12h10cln2o5s.na, a preparation that us fda regulates as an active ingredient or moiety under unique ingredient identifier 101em454s7. european medicines agency schedules furosemide sodium in its extended eudravigilance medicinal product dictionary or xevmpd under index sub02287mig. most nations, for tariff and trade purposes, schedule furosemide sodium under hs 29350090. as of q4 2014, furosemide sodium remains us fdas preferred term for this commodity. smiles: c1cc(oc1)cnc2cc(c(cc2c(=o)[o-])s(=o)(=o)n)cl.[na+].. "
